rating,location,amount,ratings,deskripsiRating,jumlahReviews,Fasilitas_Restaurant,Fasilitas_BAR,Fasilitas_Internet,Fasilitas_GYM,Fasilitas_SwimmingPool
7.1 Very GoodFrom 2 reviews,Stokol,9500,7.1,Very Good,2,True,False,True,False,False
8.6 ExcellentFrom 4 reviews,Willsmian,12800,8.6,Excellent,4,False,True,False,True,True
4.9 GoodFrom 30 reviews,Andeman,19720,4.9,Good,30,True,False,True,False,False
,Ubisville,13000,,,,True,True,False,False,False
5.6 GoodFrom 1 review,Wanderland,4500,5.6,Good,1,True,True,False,False,False
7.7 Very GoodFrom 40 reviews,Uberlandia,20000,7.7,Very Good,40,True,True,False,False,False
6.9 Very GoodFrom 6 reviews,Andeman,17200,6.9,Very Good,6,True,True,False,True,False
7.8 Very GoodFrom 12 reviews,Machlessvile,9000,7.8,Very Good,12,True,True,False,False,False
8.1 ExcellentFrom 31 reviews,Stokol,14000,8.1,Excellent,31,True,True,True,False,False
5.0 GoodFrom 10 reviews,Hallerson,35000,5.0,Good,10,True,True,True,True,True
7.0 Very GoodFrom 24 reviews,Andeman,12000,7.0,Very Good,24,True,True,False,False,False
6.3 Very GoodFrom 3 reviews,Andeman,7000,6.3,Very Good,3,False,True,False,False,False
7.4 Very GoodFrom 28 reviews,Hallerson,40000,7.4,Very Good,28,True,True,True,True,False
7.5 Very GoodFrom 40 reviews,Andeman,16500,7.5,Very Good,40,True,True,True,False,True
6.2 Very GoodFrom 30 reviews,Uberlandia,17999,6.2,Very Good,30,True,False,False,True,True
8.7 ExcellentFrom 15 reviews,Hallerson,35000,8.7,Excellent,15,True,True,True,False,True
7.9 Very GoodFrom 3 reviews,Hallerson,48000,7.9,Very Good,3,True,True,False,True,False
8.3 ExcellentFrom 18 reviews,Andeman,20000,8.3,Excellent,18,True,True,True,True,False
6.5 Very GoodFrom 8 reviews,Uberlandia,16000,6.5,Very Good,8,True,False,False,False,True
8.3 ExcellentFrom 11 reviews,Wanderland,15000,8.3,Excellent,11,True,True,False,False,False
8.7 ExcellentFrom 7 reviews,Uberlandia,12500,8.7,Excellent,7,True,True,True,True,True
8.0 ExcellentFrom 9 reviews,Wanderland,25000,8.0,Excellent,9,True,True,False,False,True
7.4 Very GoodFrom 26 reviews,Stokol,10000,7.4,Very Good,26,True,True,True,False,False
7.2 Very GoodFrom 23 reviews,Hallerson,24500,7.2,Very Good,23,True,True,True,False,True
7.9 Very GoodFrom 11 reviews,Hallerson,12000,7.9,Very Good,11,True,True,False,False,False
9.6 ExcellentFrom 2 reviews,Wanderland,12800,9.6,Excellent,2,True,True,False,False,False
7.2 Very GoodFrom 39 reviews,Hallerson,9200,7.2,Very Good,39,True,True,False,False,False
5.2 GoodFrom 3 reviews,Machlessvile,26875,5.2,Good,3,True,True,False,True,True
8.4 ExcellentFrom 4 reviews,Willsmian,15000,8.4,Excellent,4,True,False,False,False,False
7.7 Very GoodFrom 11 reviews,Wanderland,15000,7.7,Very Good,11,True,True,True,False,False
,Andeman,4175,,,,True,False,False,False,False
3.9 FairFrom 3 reviews,Willsmian,7000,3.9,Fair,3,True,True,False,False,False
8.1 ExcellentFrom 3 reviews,Wanderland,8000,8.1,Excellent,3,True,True,False,False,False
6.4 Very GoodFrom 2 reviews,Wanderland,6000,6.4,Very Good,2,True,False,True,False,True
,Wanderland,6500,,,,True,True,False,True,True
,Uberlandia,4500,,,,True,True,False,False,False
9.1 ExcellentFrom 3 reviews,Andeman,8000,9.1,Excellent,3,True,True,True,False,False
8.3 ExcellentFrom 4 reviews,Andeman,35000,8.3,Excellent,4,,,,,
7.4 Very GoodFrom 43 reviews,Wanderland,11500,7.4,Very Good,43,False,True,False,False,False
8.3 ExcellentFrom 5 reviews,Andeman,8000,8.3,Excellent,5,True,True,False,False,False
7.9 Very GoodFrom 11 reviews,Wanderland,12000,7.9,Very Good,11,True,True,True,False,False
6.8 Very GoodFrom 1 review,Andeman,11150,6.8,Very Good,1,True,True,False,False,True
7.4 Very GoodFrom 40 reviews,Willsmian,13000,7.4,Very Good,40,False,True,True,False,False
8.0 ExcellentFrom 8 reviews,Hallerson,40000,8.0,Excellent,8,True,True,True,False,False
7.4 Very GoodFrom 18 reviews,Andeman,15000,7.4,Very Good,18,True,True,True,False,False
6.0 Very GoodFrom 79 reviews,Andeman,5500,6.0,Very Good,79,True,False,False,False,False
8.1 ExcellentFrom 3 reviews,Willsmian,8000,8.1,Excellent,3,True,True,False,False,False
,Hallerson,4500,,,,False,True,False,False,False
7.7 Very GoodFrom 34 reviews,Willsmian,12750,7.7,Very Good,34,False,True,True,False,False
7.2 Very GoodFrom 30 reviews,Andeman,20000,7.2,Very Good,30,True,False,True,False,False
7.2 Very GoodFrom 12 reviews,Stokol,9000,7.2,Very Good,12,True,False,False,False,False
7.4 Very GoodFrom 40 reviews,Uberlandia,13000,7.4,Very Good,40,False,True,True,False,False
6.8 Very GoodFrom 94 reviews,Uberlandia,17500,6.8,Very Good,94,True,True,True,False,False
,Machlessvile,4000,,,,True,True,False,False,False
7.8 Very GoodFrom 26 reviews,Hallerson,19000,7.8,Very Good,26,False,True,False,False,True
6.7 Very GoodFrom 10 reviews,Andeman,14000,6.7,Very Good,10,True,True,False,False,True
6.9 Very GoodFrom 10 reviews,Hallerson,10000,6.9,Very Good,10,True,True,False,True,True
5.6 GoodFrom 1 review,Stokol,5400,5.6,Good,1,True,True,False,False,False
8.8 ExcellentFrom 8 reviews,Machlessvile,66500,8.8,Excellent,8,True,True,False,True,True
6.3 Very GoodFrom 34 reviews,Wanderland,11500,6.3,Very Good,34,True,True,False,False,False
8.2 ExcellentFrom 13 reviews,Hallerson,32000,8.2,Excellent,13,False,True,True,True,True
6.2 Very GoodFrom 30 reviews,Hallerson,17999,6.2,Very Good,30,True,False,False,True,True
6.2 Very GoodFrom 21 reviews,Uberlandia,19000,6.2,Very Good,21,True,False,False,False,True
8.3 ExcellentFrom 6 reviews,Machlessvile,25000,8.3,Excellent,6,True,False,True,False,False
8.7 ExcellentFrom 7 reviews,Stokol,12500,8.7,Excellent,7,True,True,False,True,True
6.6 Very GoodFrom 16 reviews,Stokol,13000,6.6,Very Good,16,True,True,False,False,False
6.4 Very GoodFrom 49 reviews,Stokol,20000,6.4,Very Good,49,False,True,False,False,True
8.0 ExcellentFrom 6 reviews,Wanderland,12000,8.0,Excellent,6,True,True,False,False,True
8.3 ExcellentFrom 18 reviews,Uberlandia,20000,8.3,Excellent,18,True,True,True,True,False
3.7 FairFrom 2 reviews,Stokol,45000,3.7,Fair,2,True,True,False,True,True
6.9 Very GoodFrom 10 reviews,Stokol,10000,6.9,Very Good,10,True,True,False,True,True
,Stokol,2500,,,,,,,,
7.6 Very GoodFrom 9 reviews,Wanderland,9000,7.6,Very Good,9,True,True,False,False,False
8.3 ExcellentFrom 18 reviews,Andeman,30000,8.3,Excellent,18,True,True,False,False,False
7.0 Very GoodFrom 24 reviews,Stokol,12000,7.0,Very Good,24,True,True,False,False,False
7.1 Very GoodFrom 3 reviews,Uberlandia,4000,7.1,Very Good,3,True,True,False,False,False
6.6 Very GoodFrom 16 reviews,Hallerson,13000,6.6,Very Good,16,True,True,False,False,False
7.1 Very GoodFrom 68 reviews,Uberlandia,20000,7.1,Very Good,68,True,False,False,False,False
5.5 GoodFrom 3 reviews,Andeman,7700,5.5,Good,3,True,True,False,True,True
5.8 GoodFrom 8 reviews,Willsmian,6000,5.8,Good,8,True,True,True,False,False
7.8 Very GoodFrom 2 reviews,Wanderland,11000,7.8,Very Good,2,True,True,False,False,False
,Wanderland,7000,,,,True,True,False,True,True
10.0 ExcellentFrom 2 reviews,Hallerson,25000,10.0,Excellent,2,True,True,True,False,True
6.4 Very GoodFrom 1 review,Andeman,5500,6.4,Very Good,1,,,,,
8.1 ExcellentFrom 32 reviews,Uberlandia,92000,8.1,Excellent,32,True,True,True,False,False
6.2 Very GoodFrom 7 reviews,Wanderland,8000,6.2,Very Good,7,True,True,False,False,False
7.2 Very GoodFrom 30 reviews,Willsmian,20000,7.2,Very Good,30,True,False,True,False,False
,Willsmian,2500,,,,False,True,False,False,False
,Willsmian,12500,,,,,,,,
5.6 GoodFrom 4 reviews,Willsmian,13000,5.6,Good,4,True,False,True,True,False
,Stokol,5405,,,,True,False,False,False,False
,Andeman,5000,,,,False,True,False,False,False
3.6 FairFrom 1 review,Willsmian,3000,3.6,Fair,1,True,True,False,False,False
7.6 Very GoodFrom 13 reviews,Andeman,20000,7.6,Very Good,13,True,True,False,True,True
7.5 Very GoodFrom 8 reviews,Willsmian,16000,7.5,Very Good,8,True,True,False,False,False
,Andeman,7000,,,,True,True,False,False,False
6.8 Very GoodFrom 4 reviews,Stokol,18000,6.8,Very Good,4,True,True,True,False,False
8.0 ExcellentFrom 4 reviews,Hallerson,9000,8.0,Excellent,4,True,True,False,False,False
9.3 ExcellentFrom 3 reviews,Machlessvile,88600,9.3,Excellent,3,True,True,False,True,True
7.8 Very GoodFrom 28 reviews,Hallerson,49500,7.8,Very Good,28,True,True,True,False,True
7.7 Very GoodFrom 18 reviews,Andeman,20000,7.7,Very Good,18,False,False,False,False,False
7.1 Very GoodFrom 68 reviews,Wanderland,20000,7.1,Very Good,68,True,False,False,False,False
7.5 Very GoodFrom 40 reviews,Andeman,16500,7.5,Very Good,40,True,True,True,False,True
7.8 Very GoodFrom 25 reviews,Andeman,15000,7.8,Very Good,25,True,True,True,True,True
7.2 Very GoodFrom 44 reviews,Uberlandia,30000,7.2,Very Good,44,True,True,True,True,False
,Stokol,4500,,,,True,True,False,False,False
9.8 ExcellentFrom 4 reviews,Andeman,64800,9.8,Excellent,4,True,True,True,False,True
7.7 Very GoodFrom 34 reviews,Andeman,12750,7.7,Very Good,34,False,True,False,False,False
6.3 Very GoodFrom 46 reviews,Stokol,35000,6.3,Very Good,46,,,,,
5.6 GoodFrom 4 reviews,Stokol,13000,5.6,Good,4,True,False,False,True,False
,Willsmian,7125,,,,True,True,False,True,True
,Andeman,4500,,,,,,,,
7.1 Very GoodFrom 12 reviews,Willsmian,20000,7.1,Very Good,12,True,False,False,False,False
7.8 Very GoodFrom 2 reviews,Machlessvile,8000,7.8,Very Good,2,False,True,False,False,False
10.0 ExcellentFrom 1 review,Stokol,13000,10.0,Excellent,1,True,True,True,True,False
,Hallerson,3000,,,,True,True,False,False,False
7.5 Very GoodFrom 40 reviews,Hallerson,16500,7.5,Very Good,40,True,True,True,False,True
9.4 ExcellentFrom 3 reviews,Ubisville,20000,9.4,Excellent,3,True,True,False,False,False
6.6 Very GoodFrom 4 reviews,Willsmian,7000,6.6,Very Good,4,True,True,False,False,False
7.4 Very GoodFrom 50 reviews,Hallerson,20000,7.4,Very Good,50,True,True,False,False,False
6.4 Very GoodFrom 16 reviews,Stokol,10000,6.4,Very Good,16,True,True,False,False,False
8.8 ExcellentFrom 2 reviews,Stokol,20000,8.8,Excellent,2,True,True,False,True,True
8.7 ExcellentFrom 15 reviews,Wanderland,35000,8.7,Excellent,15,True,True,False,False,True
7.1 Very GoodFrom 7 reviews,Machlessvile,12500,7.1,Very Good,7,True,True,False,False,True
6.5 Very GoodFrom 7 reviews,Andeman,4500,6.5,Very Good,7,True,True,False,False,False
7.8 Very GoodFrom 5 reviews,Machlessvile,25000,7.8,Very Good,5,True,True,True,False,True
7.4 Very GoodFrom 50 reviews,Stokol,20000,7.4,Very Good,50,True,True,False,False,False
5.4 GoodFrom 13 reviews,Willsmian,4000,5.4,Good,13,False,False,True,False,False
2.0 FairFrom 1 review,Wanderland,4500,2.0,Fair,1,True,True,False,False,False
8.1 ExcellentFrom 32 reviews,Andeman,92000,8.1,Excellent,32,True,True,True,False,False
6.6 Very GoodFrom 16 reviews,Wanderland,13000,6.6,Very Good,16,True,True,False,False,False
7.3 Very GoodFrom 61 reviews,Uberlandia,12000,7.3,Very Good,61,False,True,False,False,True
8.0 ExcellentFrom 1 review,Stokol,26500,8.0,Excellent,1,True,True,False,False,True
8.0 ExcellentFrom 2 reviews,Wanderland,5000,8.0,Excellent,2,True,True,False,False,False
5.0 GoodFrom 2 reviews,Ubisville,15000,5.0,Good,2,True,False,True,False,True
7.6 Very GoodFrom 9 reviews,Machlessvile,9000,7.6,Very Good,9,True,True,False,False,False
7.3 Very GoodFrom 1 review,Wanderland,14500,7.3,Very Good,1,True,True,False,False,True
7.7 Very GoodFrom 8 reviews,Willsmian,20000,7.7,Very Good,8,True,True,False,False,False
8.7 ExcellentFrom 22 reviews,Wanderland,27000,8.7,Excellent,22,False,True,False,False,False
,Wanderland,7475,,,,True,True,True,False,False
7.9 Very GoodFrom 24 reviews,Hallerson,50000,7.9,Very Good,24,True,True,False,False,True
5.8 GoodFrom 2 reviews,Andeman,25000,5.8,Good,2,False,True,False,False,False
8.4 ExcellentFrom 226 reviews,Machlessvile,43000,8.4,Excellent,226,True,True,True,True,True
,Andeman,4500,,,,False,True,False,False,False
7.6 Very GoodFrom 2 reviews,Wanderland,27000,7.6,Very Good,2,False,False,False,True,True
7.3 Very GoodFrom 32 reviews,Stokol,13500,7.3,Very Good,32,True,True,False,False,False
6.7 Very GoodFrom 27 reviews,Uberlandia,12000,6.7,Very Good,27,False,True,True,False,False
6.5 Very GoodFrom 7 reviews,Machlessvile,4500,6.5,Very Good,7,True,True,False,False,False
7.0 Very GoodFrom 1 review,Hallerson,3700,7.0,Very Good,1,,,,,
5.6 GoodFrom 3 reviews,Hallerson,14000,5.6,Good,3,,,,,
8.7 ExcellentFrom 17 reviews,Andeman,60000,8.7,Excellent,17,True,True,False,False,True
8.1 ExcellentFrom 36 reviews,Willsmian,3800,8.1,Excellent,36,True,True,False,False,False
,Stokol,38500,,,,,,,,
7.1 Very GoodFrom 12 reviews,Ubisville,20000,7.1,Very Good,12,True,False,False,False,False
,Wanderland,13000,,,,True,True,False,False,False
,Uberlandia,8500,,,,True,False,False,False,False
,Willsmian,4200,,,,,,,,
,Stokol,30000,,,,True,True,False,True,True
5.8 GoodFrom 10 reviews,Andeman,3000,5.8,Good,10,True,True,False,False,False
6.4 Very GoodFrom 4 reviews,Stokol,18000,6.4,Very Good,4,True,False,False,False,True
7.6 Very GoodFrom 13 reviews,Stokol,20000,7.6,Very Good,13,True,True,True,True,True
8.6 ExcellentFrom 8 reviews,Willsmian,108900,8.6,Excellent,8,True,True,False,True,True
,Stokol,2300,,,,True,False,False,False,False
5.3 GoodFrom 4 reviews,Stokol,11500,5.3,Good,4,True,True,False,True,False
5.0 GoodFrom 10 reviews,Wanderland,35000,5.0,Good,10,True,True,False,True,True
,Machlessvile,5405,,,,True,False,False,False,False
5.2 GoodFrom 3 reviews,Andeman,26875,5.2,Good,3,True,True,True,True,True
8.6 ExcellentFrom 2 reviews,Stokol,9000,8.6,Excellent,2,True,True,False,False,False
9.6 ExcellentFrom 2 reviews,Uberlandia,15000,9.6,Excellent,2,True,True,False,False,False
,Andeman,17250,,,,,,,,
,Machlessvile,5000,,,,False,True,False,False,False
8.7 ExcellentFrom 22 reviews,Uberlandia,27000,8.7,Excellent,22,False,True,False,False,False
,Stokol,6000,,,,True,True,True,False,False
,Machlessvile,7000,,,,True,False,False,False,False
7.6 Very GoodFrom 2 reviews,Stokol,27000,7.6,Very Good,2,False,False,False,True,True
,Wanderland,8000,,,,,,,,
7.0 Very GoodFrom 14 reviews,Andeman,5000,7.0,Very Good,14,True,True,True,False,False
,Machlessvile,5000,,,,True,True,True,False,False
8.0 ExcellentFrom 34 reviews,Stokol,23000,8.0,Excellent,34,True,False,False,False,True
8.3 ExcellentFrom 5 reviews,Stokol,8000,8.3,Excellent,5,True,True,False,False,False
,Andeman,2500,,,,True,True,False,False,False
7.8 Very GoodFrom 24 reviews,Uberlandia,52875,7.8,Very Good,24,True,True,True,False,True
8.7 ExcellentFrom 22 reviews,Stokol,27000,8.7,Excellent,22,False,True,False,False,False
5.0 GoodFrom 2 reviews,Hallerson,15000,5.0,Good,2,True,False,False,False,True
6.8 Very GoodFrom 94 reviews,Wanderland,17500,6.8,Very Good,94,True,True,False,False,False
6.9 Very GoodFrom 10 reviews,Andeman,10000,6.9,Very Good,10,True,True,True,True,True
7.2 Very GoodFrom 1 review,Wanderland,2500,7.2,Very Good,1,False,True,False,False,False
6.7 Very GoodFrom 32 reviews,Machlessvile,55537,6.7,Very Good,32,True,True,True,True,True
6.7 Very GoodFrom 10 reviews,Machlessvile,40191,6.7,Very Good,10,True,True,False,True,True
4.9 GoodFrom 30 reviews,Hallerson,19720,4.9,Good,30,True,False,False,False,False
8.0 ExcellentFrom 2 reviews,Machlessvile,18000,8.0,Excellent,2,True,False,False,False,False
,Andeman,6000,,,,True,True,False,False,False
,Andeman,54450,,,,True,True,False,False,False
6.3 Very GoodFrom 30 reviews,Wanderland,22000,6.3,Very Good,30,True,True,False,False,False
7.7 Very GoodFrom 40 reviews,Hallerson,20000,7.7,Very Good,40,True,True,False,False,False
8.7 ExcellentFrom 7 reviews,Uberlandia,12500,8.7,Excellent,7,True,True,True,True,True
6.4 Very GoodFrom 4 reviews,Machlessvile,18000,6.4,Very Good,4,True,False,False,False,True
8.8 ExcellentFrom 1 review,Andeman,35000,8.8,Excellent,1,False,False,False,False,True
7.7 Very GoodFrom 8 reviews,Machlessvile,20000,7.7,Very Good,8,True,True,False,False,False
7.9 Very GoodFrom 24 reviews,Uberlandia,50000,7.9,Very Good,24,True,True,True,False,True
,Uberlandia,2300,,,,True,False,False,False,False
9.2 ExcellentFrom 2 reviews,Stokol,13350,9.2,Excellent,2,True,True,False,False,False
7.9 Very GoodFrom 13 reviews,Wanderland,8400,7.9,Very Good,13,False,True,False,False,False
6.0 Very GoodFrom 1 review,Stokol,7900,6.0,Very Good,1,True,True,False,False,False
8.5 ExcellentFrom 11 reviews,Andeman,30000,8.5,Excellent,11,True,True,True,True,True
7.8 Very GoodFrom 351 reviews,Uberlandia,30000,7.8,Very Good,351,True,True,False,True,True
7.1 Very GoodFrom 3 reviews,Andeman,4000,7.1,Very Good,3,True,True,False,False,False
5.1 GoodFrom 7 reviews,Wanderland,35000,5.1,Good,7,False,True,False,False,False
7.2 Very GoodFrom 2 reviews,Machlessvile,56000,7.2,Very Good,2,True,True,False,False,False
7.2 Very GoodFrom 39 reviews,Wanderland,9200,7.2,Very Good,39,True,True,False,False,False
From 1 review,Andeman,7500,,,1,True,True,False,False,False
6.3 Very GoodFrom 12 reviews,Andeman,15000,6.3,Very Good,12,True,True,False,False,False
8.8 ExcellentFrom 1 review,Ubisville,35000,8.8,Excellent,1,False,False,False,False,True
4.2 GoodFrom 5 reviews,Hallerson,8000,4.2,Good,5,False,True,False,False,False
7.5 Very GoodFrom 4 reviews,Machlessvile,10500,7.5,Very Good,4,True,False,True,False,False
7.1 Very GoodFrom 8 reviews,Hallerson,6600,7.1,Very Good,8,True,True,False,True,False
8.3 ExcellentFrom 6 reviews,Machlessvile,25000,8.3,Excellent,6,True,True,True,True,True
8.3 ExcellentFrom 18 reviews,Wanderland,30000,8.3,Excellent,18,True,True,True,False,False
7.0 Very GoodFrom 18 reviews,Stokol,60500,7.0,Very Good,18,True,True,False,True,False
,Willsmian,80500,,,,True,False,False,False,True
8.4 ExcellentFrom 3 reviews,Willsmian,12000,8.4,Excellent,3,True,True,False,False,False
7.0 Very GoodFrom 7 reviews,Stokol,6500,7.0,Very Good,7,True,True,True,False,False
8.1 ExcellentFrom 57 reviews,Machlessvile,21500,8.1,Excellent,57,False,False,False,False,False
7.6 Very GoodFrom 1 review,Andeman,11000,7.6,Very Good,1,,,,,
7.2 Very GoodFrom 10 reviews,Machlessvile,63000,7.2,Very Good,10,True,True,False,True,True
7.4 Very GoodFrom 28 reviews,Hallerson,40000,7.4,Very Good,28,True,True,False,True,False
7.3 Very GoodFrom 32 reviews,Machlessvile,13500,7.3,Very Good,32,True,True,False,False,False
6.8 Very GoodFrom 3 reviews,Stokol,23000,6.8,Very Good,3,True,True,False,False,False
5.6 GoodFrom 4 reviews,Uberlandia,13000,5.6,Good,4,True,False,True,True,False
,Machlessvile,6500,,,,True,True,True,True,True
6.9 Very GoodFrom 12 reviews,Wanderland,20000,6.9,Very Good,12,False,True,False,True,True
6.2 Very GoodFrom 8 reviews,Andeman,14500,6.2,Very Good,8,True,True,False,False,False
7.7 Very GoodFrom 11 reviews,Ubisville,15000,7.7,Very Good,11,True,True,True,False,False
7.6 Very GoodFrom 1 review,Hallerson,5000,7.6,Very Good,1,False,True,False,False,False
7.6 Very GoodFrom 2 reviews,Uberlandia,10000,7.6,Very Good,2,True,True,False,False,False
7.4 Very GoodFrom 26 reviews,Uberlandia,10000,7.4,Very Good,26,True,True,True,False,False
,Stokol,2500,,,,,,,,
,Stokol,7000,,,,True,True,True,False,False
From 1 review,Willsmian,30000,,,1,True,True,False,True,True
6.9 Very GoodFrom 6 reviews,Uberlandia,17200,6.9,Very Good,6,True,True,False,True,False
,Stokol,5000,,,,False,True,False,False,False
7.8 Very GoodFrom 5 reviews,Stokol,25000,7.8,Very Good,5,True,True,True,False,True
8.8 ExcellentFrom 1 review,Uberlandia,8000,8.8,Excellent,1,True,False,False,False,True
,Machlessvile,100000,,,,True,True,False,True,True
,Ubisville,4500,,,,False,True,False,False,False
8.0 ExcellentFrom 9 reviews,Andeman,25000,8.0,Excellent,9,True,True,False,False,True
7.4 Very GoodFrom 40 reviews,Stokol,13000,7.4,Very Good,40,False,True,True,False,False
,Machlessvile,53475,,,,,,,,
8.7 ExcellentFrom 17 reviews,Hallerson,60000,8.7,Excellent,17,True,True,False,False,True
,Hallerson,4175,,,,True,False,False,False,False
7.9 Very GoodFrom 5 reviews,Uberlandia,24000,7.9,Very Good,5,True,True,False,True,True
6.9 Very GoodFrom 10 reviews,Willsmian,10000,6.9,Very Good,10,True,True,True,True,True
7.7 Very GoodFrom 11 reviews,Hallerson,15000,7.7,Very Good,11,True,True,True,False,False
,Uberlandia,54450,,,,True,True,True,False,False
,Machlessvile,4500,,,,True,True,False,False,False
7.1 Very GoodFrom 10 reviews,Wanderland,11000,7.1,Very Good,10,True,True,False,False,False
,Andeman,3300,,,,True,True,False,False,False
7.0 Very GoodFrom 23 reviews,Wanderland,20000,7.0,Very Good,23,True,True,True,False,False
,Stokol,8000,,,,,,,,
7.4 Very GoodFrom 12 reviews,Andeman,10000,7.4,Very Good,12,True,False,False,False,False
